id,label,matcher,reason,content
harv_ev_nad_jjci_neutrogena_product_claims_2021_33b79a_2981,fragment,misses,This phrase is incomplete. It describes who uses something ('used most often for themselves and their own families') but doesn't specify what is being used or what the claim is about. It requires more context to be assessable.,used most often for themselves and their own families
harv_ev_nad_pg_febreze_odor_elimination_claims_2022_00c000_2987,assessable_claim,fires,"This is a self-contained advertising claim that promises a specific, immediate benefit. A compliance reviewer could assess this claim for truthfulness and substantiation.",Febreze Air eliminates odors in an instant
harv_ev_nad_fast_track_swift_june_2021_7f97a9_2990,assessable_claim,misses,This is a self-contained advertising claim about the quantity of positive reviews. A compliance reviewer could assess this claim for truthfulness.,"over 192,000 5-star product reviews!"
harv_ev_nad_zarbees_cough_product_claims_2021_106d81_3001,not_a_claim,misses,"This appears to be a product name or a descriptive label, not an advertising claim. It describes what the product is for, but doesn't make a promise or assertion about its performance.",Cough & Throat Relief + Mucus
harv_ev_nad_zarbees_cough_product_claims_2021_106d81_3002,not_a_claim,fires,"This appears to be a product name or a descriptive label, not an advertising claim. It describes what the product is for, but doesn't make a promise or assertion about its performance.",Complete Nighttime Cough Syrup + Immune
harv_ev_nad_zarbees_cough_product_claims_2021_106d81_3003,not_a_claim,fires,"This appears to be a product name or a descriptive label, not an advertising claim. It describes what the product is for, but doesn't make a promise or assertion about its performance.",Complete Cough Syrup + Immune—Dark Honey & Elderberry
harv_ev_nad_zarbees_cough_product_claims_2021_106d81_3004,not_a_claim,fires,"This appears to be a product name or a descriptive label, not an advertising claim. It describes what the product is for, but doesn't make a promise or assertion about its performance.",Complete Cough Syrup + Immune Nighttime
harv_ev_nad_zarbees_cough_product_claims_2021_106d81_3005,not_a_claim,misses,"This appears to be a product name or a descriptive label, not an advertising claim. It describes what the product is for, but doesn't make a promise or assertion about its performance.",Cough Syrup + Mucus Nighttime
harv_ev_nad_zarbees_cough_product_claims_2021_106d81_3006,not_a_claim,fires,"This appears to be a product name or a descriptive label, not an advertising claim. It describes what the product is for, but doesn't make a promise or assertion about its performance.",Children’s Cough Syrup + Mucus
harv_ev_nad_zarbees_cough_product_claims_2021_106d81_3007,not_a_claim,fires,"This appears to be a product name or a descriptive label, not an advertising claim. It describes what the product is for, but doesn't make a promise or assertion about its performance.",Children’s Nighttime Cough Syrup + Mucus
harv_ev_nad_nad_comcast_wifi_claim_2020_f68ae4_3012,assessable_claim,fires,This is a self-contained advertising claim asserting a superlative quality for a product/service. A compliance reviewer could assess this claim for substantiation.,Best In-Home WiFi Experience
harv_ev_nad_rhinosystems_health_claims_2023_2bd0a3_3013,assessable_claim,misses,This is a self-contained advertising claim that promises multiple health benefits from using a specific product. A compliance reviewer could assess this claim for substantiation.,"using products such as Naväge Nasal Care not only avoids steroids and pills, but helps to avoid allergies, post-nasal drip, and a cold or flu"
harv_ev_nad_genexa_otc_kids_pain_fever_2022_85e880_3016,assessable_claim,misses,This is a self-contained advertising claim about the composition of a product. A compliance reviewer could assess this claim for truthfulness.,MADE WITH REAL INGREDIENTS
harv_ev_nad_genexa_otc_kids_pain_fever_2022_85e880_3017,assessable_claim,misses,This is a self-contained advertising claim that implies a benefit (not causing headaches) for the parent using the product for their child. A compliance reviewer could assess this claim for truthfulness and potential implied claims.,Your kid’s pain medicine shouldn’t give you a headache
harv_ev_nad_genexa_otc_kids_pain_fever_2022_85e880_3018,fragment,misses,"This is a fragment. It is missing context to be a self-contained claim. 'food that makes you hungry' could be part of a larger claim about a product or a description of a type of food, but as it stands, it's incomplete.",food that makes you hungry
harv_ev_nad_crest_whitening_emulsions_claims_2021_0617af_3022,assessable_claim,fires,"This is a self-contained advertising claim. It makes a specific, quantifiable comparison about the product's active ingredient content, which could be substantiated or disproven.",Delivers 5x more active hydrogen peroxide compared to other whitening gels and pens
harv_ev_nad_crest_whitening_emulsions_claims_2021_0617af_3023,assessable_claim,fires,This is a self-contained advertising claim. 'Best in Class Results' is a comparative claim that implies superiority and would require substantiation.,Best in Class Results
harv_ev_nad_spectrum_mobile_speed_boost_2023_977a6b_3026,not_a_claim,fires,"This appears to be a list of features or services rather than a single, self-contained advertising claim. While each item could be a claim, the collection itself reads like a bulleted list of offerings.",Unlimited Data. Unlimited Talk & Text. Reliable Coverage. Nationwide 5G. Secure WiFi. Speed Boost
harv_ev_nad_duckduckgo_privacy_claims_2022_502ff6_3028,fragment,fires,"This is a fragment. It refers to 'the best, quickest and easiest step' but doesn't specify what 'step' it is referring to, making it incomplete as a standalone claim.","best, quickest and easiest step you can take for your privacy health"
harv_ev_nad_duckduckgo_privacy_claims_2022_502ff6_3029,fragment,misses,This is a fragment. 'every product Google and Facebook release' is descriptive but not a claim on its own. It's likely part of a larger sentence or comparison.,every product Google and Facebook release
harv_ev_nad_duckduckgo_privacy_claims_2022_502ff6_3030,fragment,misses,This is a fragment. 'no matter where the Internet takes' is incomplete and requires additional context to form a full claim.,no matter where the Internet takes
harv_ev_nad_charter_speed_boost_2023_a2faa1_3031,assessable_claim,fires,"This is a self-contained advertising claim. It makes an exclusivity claim ('Only Spectrum gives you Speed Boost') and a performance claim ('fastest wireless speeds'), both of which would require substantiation.","Only Spectrum gives you Speed Boost, for the fastest wireless speeds in the palm of your hand"
harv_ev_nad_smile_prep_claims_disclosures_2022_2f4221_3032,assessable_claim,misses,"This is a self-contained advertising claim. It makes a specific promise about results ('results in as few as four months') and includes a qualifier ('for some customers'), which is typical of an assessable claim.",results in as few as four months for some customers
harv_ev_nad_smile_prep_claims_disclosures_2022_2f4221_3033,assessable_claim,fires,This is a self-contained advertising claim. It makes a comparative claim of superiority ('one of the most effective at-home teeth straightening services on the market') which would require substantiation.,Byte is one of the most effective at-home teeth straightening services on the market
harv_ev_nad_smile_prep_claims_disclosures_2022_2f4221_3034,assessable_claim,fires,"This is a self-contained advertising claim. It makes a comparative claim about exclusive features and benefits, which would require substantiation.","Smile Prep partners, including Byte, offer exclusive features and benefits that other clear aligner providers do not"
harv_ev_nad_comcast_xfinity_speed_claims_2022_b4a0a0_3039,not_a_claim,misses,"This is a general statement or opinion, not a specific advertising claim about a product or service. It's more of a rhetorical statement.",Everyone Likes to Go Fast
harv_ev_nad_unilever_degree_advanced_2024_8ef4b9_3042,assessable_claim,fires,"This is a self-contained advertising claim. It makes a specific performance promise about keeping underarms dry and odor at bay, even under certain conditions.","even when sweat builds up on your chest or back, Degree Advanced keeps your underarms dry and odor at bay"
harv_ev_nad_nad_plxpharma_claims_2021_c01db0_3044,assessable_claim,fires,"This is a self-contained advertising claim. It makes a specific, quantifiable comparative claim about therapeutic efficacy and speed, which would require substantiation.",Vazalore achieves therapeutic efficacy 4 times faster than EC aspirin
harv_ev_nad_nad_plxpharma_claims_2021_c01db0_3045,fragment,fires,"This is a fragment. While it contains comparative language ('faster . . . antiplatelet response'), it's cut off and doesn't specify what is faster than enteric coated aspirin, making it incomplete as a standalone claim.",faster . . . antiplatelet response than enteric coated aspirin
harv_ev_nad_nad_plxpharma_claims_2021_c01db0_3046,assessable_claim,fires,"This is a self-contained advertising claim. It makes a specific, quantifiable comparative claim about absorption, which would require substantiation.",Vazalore has up to 5X greater absorption than enteric coated aspirin
